Date,Author,Text
10/11/2021 7:39,IMCMushroom,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 7:35,palmsugarya,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 7:34,MalinParmato7,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 7:33,ebithEBITH,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 7:32,sis2daKA,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 7:31,ssarawats,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 7:31,DUO_SATOE,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 7:30,C2NX,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 7:30,Bbae42661449,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 7:28,kentangreuz,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 7:28,Ziyadu_R,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 7:28,Dewi_Anjani_1,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 7:27,andieset13,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 7:26,Jony_jn,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 7:26,Putra_F4jar,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 7:26,Putra_F4jar,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 7:25,EllaZefa,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 7:25,PilahPilihPilah,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 7:24,begoeloh,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 7:24,NewParanggupito,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 7:23,CakTainKomari,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 7:23,alfian_ismi,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 7:23,wibie2018,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 7:22,Alwafi95190246,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 7:21,AdiSuratman14,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 7:20,skyxhearts,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 7:20,ndaru_wardani,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 7:18,maruk0chann,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 7:18,pusarahati,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 7:18,Sjaechu,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 7:17,Sjaechu,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 7:15,Punyapowerapah,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 7:14,dwifortuna,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 7:14,Deva44496087,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 7:13,roman_vxy,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 7:12,harry_lek,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 7:11,NurhadiKuswant0,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 7:11,denni_sauya,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 7:11,dwifortuna,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 7:11,Kobar_Baru,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 7:11,khansabibah20,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 7:10,eoh_axela,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 7:09,NurhadiKuswant0,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 7:09,Sena_Dinata,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 7:09,pantatcapung,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 7:09,merdekadotcom,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 7:06,raihanaditya86,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 7:05,TengkuAdam_99,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 7:05,Sena_Dinata,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 7:04,kang_Estu,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 7:04,bearrapa,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 7:02,4hmadnr,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 7:01,kandar____,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 7:01,eraaneh,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 7:01,eraaneh,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 7:00,wagesyahputra,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 6:59,qur_ta,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 6:59,fayynatic_,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 6:58,mmymurni,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 6:58,warnidarumi,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 6:58,rakyatpilih02,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 6:57,SoniMsi07,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 6:55,dovalent,Pengurangan sampah plastik mulai terlihat hasilnya.
10/11/2021 6:55,juhyeokteroid,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 6:54,sword_way,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 6:53,masdyasri2,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 6:53,gkadishakti,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 6:52,acepsaepulbahri,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 6:52,FitriaGamal,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 6:52,cisrolllll,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 6:52,irhamf20,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 6:52,UNS752,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 6:50,prihatinbanget,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 6:48,Ach_Faizal,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 6:47,h3ndr1k1976,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 6:47,kompascom,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 6:46,AsyikinReza,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 6:44,tn_natt,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 6:43,ggetzy,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 6:43,ShaRKimiN_,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 6:41,Punyapowerapah,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 6:40,detikfinance,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 6:40,abu_tzar,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 6:40,RosidinBrawija3,Pengurangan sampah plastik mulai terlihat hasilnya.
10/11/2021 6:39,yuddyhendranata,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 6:39,Namaaaaaaaaa2,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 6:38,Teamosure,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 6:37,tarmiziarifm,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 6:37,Tjeloup1,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 6:36,MediaBerjaya,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 6:36,SomoGlebod,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 6:36,Baktinegeri01,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 6:36,rang_awesam,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 6:36,abdulHalim81,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 6:34,Mr_wan2,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 6:34,Deden51910377,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 6:33,ridwanudin_,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 6:32,PandawaPhone,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 6:31,chrstafrn,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 6:31,iial,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 6:30,stairskybe,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 6:30,zzpwuy9999,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 6:30,ayobandungcom,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 6:30,diantybp,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 6:28,rizaliqbal07,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 6:26,fffaridddd,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 6:26,Kotjo3,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 6:26,semilirnegri,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 6:26,IndonesiaFaried,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 6:25,Harian_Jogja,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 6:24,Mamanism,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 6:24,Rizmaya__,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 6:23,AMYsoeroboeyo,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 6:22,Alexardian17,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 6:22,moekartho,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 6:22,Legionnairen,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 6:20,BiLLRaY2019,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 6:17,OfficialiNewsTV,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 6:16,inewsdotid,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 6:16,remahanbiskvit,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 6:16,bowie_mas,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 6:14,ArdiMaulanaSha,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 6:14,baiki95,Pengurangan sampah plastik mulai terlihat hasilnya.
10/11/2021 6:14,zahrabonbon,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 6:13,maruk0chann,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 6:11,jibeomkimwhyfe,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 6:11,rochman49309254,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 6:11,ayang_beb1004,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 6:09,AMYsoeroboeyo,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 6:09,iqbal_murtadho,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 6:07,pirratte,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 6:07,Camelaila1,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 6:06,melati_pagar,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 6:06,serjinyo0307,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 6:06,ImanHidayat85,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 6:03,nazjwazahla,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 6:02,Restusurya83,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 6:01,hanistepoz,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 5:59,RadioElshinta,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 5:58,evagintingsuka1,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 5:58,deus_xmchn,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 5:58,sonsih56gmailc1,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 5:57,tehpucouk,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 5:57,GalileoGilelo,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 5:56,sanitarianbdg,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 5:56,RahmadAaa507,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 5:56,AbedNegoPurbaG,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 5:55,DivaErenst,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 5:55,kompascom,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 5:54,Kresdanty,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 5:54,dojwon,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 5:54,Joked29126384,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 5:53,E45EOJIN,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 5:52,dadiriadi1,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 5:52,kredinesia,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 5:52,HardjonoF,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 5:47,aktiviskampung,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 5:47,BocorKangSampah,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 5:47,BocorKangSampah,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 5:47,herdianto_edy,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 5:45,ubiunguuuu,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 5:45,rosalina_iin,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 5:45,RofiqulAnwar9,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 5:44,psychosocialls,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 5:42,rusdiantz,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 5:42,soufflejoykind,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 5:41,fixindonesiacom,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 5:41,orang_pesisiran,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 5:41,nakub_umak,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 5:39,ArmaZulfikar,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 5:38,pengidk,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 5:38,pikiran_rakyat,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 5:38,dias_naufal,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 5:38,pengidk,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 5:37,Muhamma18573609,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 5:36,nabielnow,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 5:36,detikfinance,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 5:35,LurahKW,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 5:33,DavidPaulusplus,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 5:33,RasYid05632282,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 5:33,bandorobrojo,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 5:32,tutiktolani,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 5:32,tutiktolani,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 5:32,Wendisebayang98,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 5:31,NIHEL70570155,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 5:31,detikcom,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 5:30,AdiSept10286442,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 5:30,ApheCalonk,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 5:29,atletngorok,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 5:28,sangsainternkim,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 5:28,akbardani,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 5:28,Arisnwh1,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 5:25,HukumOnline,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 5:25,DarkOushiza,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 5:24,rhd_313,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 5:23,smileafterkiss,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 5:22,chocobunnz,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 5:22,JoMinang,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 5:21,mac4ri0,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 5:21,Ruuv012,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
